12 1:2164.818919 2:56.592369 3:47.789658 4:10.350492 5:-10.449909 6:-12.146909 7:-19.188231 8:-9.409724 9:-3.137435 10:-5.064579 11:-2.420577 12:-7.812147 13:-15.105596 14:-15.325857 15:-6.408105 16:-9.395757 17:-3.176651 18:-1.671168 19:5.633136 20:12.011112 21:12.458402 22:16.655752 23:14.452821 24:6.296287 25:1.696368 26:0.326512 27:-1.411067 28:-1.939636 29:0.222919 30:2.746340 31:3.256815 32:1.987694 33:1.144087 34:3.044398 35:3.799575 36:3.631342 37:4.604736 38:2.678297 39:2.861196 40:4.070244 
27 1:2208.858433 2:26.540399 3:28.576792 4:-22.616212 5:-27.779791 6:-3.761491 7:-6.484204 8:3.668375 9:-1.690055 10:-19.520846 11:-18.835462 12:-15.161463 13:-5.732426 14:4.364889 15:-3.112962 16:-0.404193 17:1.579231 18:6.668753 19:16.898005 20:18.755005 21:21.427750 22:10.702848 23:1.141246 24:-7.397251 25:-12.075692 26:-3.176014 27:7.432312 28:5.836361 29:3.744460 30:-4.456048 31:-4.698278 32:-1.242469 33:6.421344 34:0.550596 35:-3.122585 36:-1.186058 37:3.444173 38:-0.793720 39:0.607354 40:1.586002 
4 1:2151.467868 2:37.935788 3:39.850741 4:7.064522 5:-2.917969 6:-10.750470 7:-26.270819 8:-25.749364 9:-9.533313 10:-5.456765 11:-10.508558 12:-10.450963 13:-13.346497 14:-2.576353 15:10.178857 16:16.031726 17:19.304171 18:19.167172 19:14.597266 20:7.805633 21:3.511334 22:-3.111397 23:-4.649420 24:-4.856512 25:-6.649450 26:-1.232823 27:-0.892631 28:-0.843895 29:0.599029 30:4.086582 31:2.274191 32:1.428014 33:-1.780801 34:0.439406 35:1.491474 36:-1.064726 37:-0.377249 38:-0.702027 39:-0.816113 40:0.080112 
36 1:2143.106624 2:69.409727 3:49.985010 4:13.125573 5:-18.479993 6:-11.587039 7:-27.775694 8:-10.510696 9:-12.114755 10:-5.118485 11:-1.759180 12:-9.612419 13:-7.063582 14:-6.304212 15:0.174633 16:-4.579552 17:-3.603646 18:-0.682949 19:0.941394 20:5.826536 21:11.156199 22:15.621809 23:14.985115 24:14.501847 25:12.322247 26:9.021004 27:-0.110016 28:-4.063361 29:-4.068829 30:0.985535 31:2.665361 32:4.072917 33:6.171657 34:4.401223 35:2.092005 36:0.988731 37:1.827051 38:0.178739 39:-1.264434 40:-2.652764 
39 1:2195.679884 2:40.214601 3:64.024359 4:-5.694654 5:-14.850719 6:-25.351603 7:-34.635693 8:-3.216961 9:-9.699772 10:3.440974 11:-2.904192 12:-7.395502 13:-5.905871 14:-14.221036 15:-5.876587 16:-8.435869 17:-0.536254 18:1.004101 19:5.707006 20:11.406738 21:12.082590 22:14.368938 23:14.141748 24:5.155060 25:4.493375 26:3.053426 27:3.418478 28:4.345098 29:6.752516 30:9.375037 31:0.916966 32:1.107988 33:1.525089 34:2.186462 35:5.015742 36:7.643720 37:10.029218 38:7.366580 39:5.352215 40:0.766090 
38 1:2090.105921 2:58.704272 3:63.986986 4:8.009774 5:-24.966688 6:-19.741672 7:-40.859380 8:-10.094247 9:-9.566885 10:-9.620861 11:-6.215228 12:-12.001061 13:-14.641624 14:-17.225140 15:-10.336199 16:-11.845370 17:-4.991608 18:1.111171 19:1.196408 20:9.941717 21:12.637965 22:17.635872 23:17.738271 24:6.535456 25:-0.913877 26:-0.125974 27:-2.529176 28:-0.554774 29:1.971222 30:3.571496 31:3.236063 32:1.882835 33:0.722317 34:1.051334 35:3.905378 36:4.509835 37:5.842237 38:2.851880 39:3.375987 40:1.979900 
55 1:2194.880130 2:62.405583 3:36.579142 4:-4.627722 5:-2.377994 6:-16.996137 7:-10.954442 8:-11.253495 9:-1.915750 10:-3.852117 11:-1.623665 12:-11.772208 13:-13.718064 14:-13.277673 15:-10.577104 16:-6.712072 17:1.441935 18:0.835685 19:8.525767 20:10.034770 21:15.242477 22:17.052477 23:19.102444 24:12.612040 25:1.673462 26:-1.579930 27:-1.371325 28:1.654558 29:5.627245 30:8.551030 31:3.137619 32:-0.185375 33:1.511927 34:2.535700 35:8.669651 36:5.766150 37:7.025921 38:4.878826 39:5.448360 40:2.006765 
35 1:2175.497681 2:18.993103 3:-26.475660 4:12.267680 5:24.946009 6:-4.341481 7:-8.473702 8:-17.927421 9:-17.082858 10:0.696825 11:-1.845051 12:-17.148699 13:1.107791 14:0.500039 15:-8.391743 16:-6.621105 17:-3.303134 18:1.077757 19:-0.951169 20:4.745609 21:-0.114264 22:10.821243 23:11.009428 24:10.715821 25:10.064036 26:7.331980 27:4.159985 28:-0.012771 29:0.269449 30:-3.011748 31:-0.151528 32:0.297326 33:1.458319 34:-0.556039 35:2.859630 36:4.381112 37:1.314285 38:0.697443 39:3.521751 40:-0.470226 
4 1:2193.663950 2:30.377316 3:35.852546 4:10.895862 5:2.706746 6:-4.791326 7:-20.112919 8:-22.771634 9:-9.527527 10:-5.751391 11:-9.392355 12:-10.092708 13:-10.835957 14:1.246730 15:9.888916 16:15.455221 17:18.063785 18:16.446129 19:15.187433 20:8.146263 21:3.462959 22:-2.884017 23:-1.580320 24:-3.562269 25:-8.070682 26:-0.940832 27:-1.877057 28:0.242454 29:2.257026 30:3.828402 31:1.314042 32:2.611480 33:0.111264 34:2.347953 35:2.097793 36:-0.377072 37:-1.347502 38:-1.501342 39:-1.555859 40:-0.431255 
38 1:2171.107401 2:54.539240 3:47.154001 4:10.953210 5:-9.285665 6:-12.489988 7:-18.635729 8:-9.518810 9:-3.906483 10:-3.411250 11:-2.486331 12:-7.210587 13:-16.960871 14:-13.313924 15:-7.197894 16:-9.256727 17:-3.105251 18:-0.079970 19:5.342579 20:11.006522 21:12.046642 22:16.807587 23:16.590185 24:6.018404 25:1.477559 26:0.069492 27:-0.463048 28:-1.902053 29:1.820369 30:2.023231 31:2.825249 32:1.251719 33:3.438121 34:2.756762 35:3.744976 36:3.289712 37:4.949938 38:2.870939 39:3.923493 40:3.168688 
52 1:2205.753921 2:35.805371 3:25.131224 4:-26.736223 5:-32.018053 6:4.195751 7:-11.563389 8:2.170348 9:-10.450669 10:-25.410030 11:-10.811267 12:-12.936064 13:-7.915834 14:-1.652683 15:-7.145790 16:-2.481621 17:8.421600 18:12.555896 19:23.231579 20:22.022931 21:8.841095 22:-0.673900 23:-9.408559 24:-9.272518 25:-3.739866 26:5.130782 27:6.179789 28:-0.209056 29:-0.639926 30:0.534813 31:2.735420 32:2.454541 33:1.449979 34:-2.713675 35:6.228475 36:0.846377 37:-1.078554 38:-5.396208 39:-7.481267 40:-3.277650 
8 1:2180.172066 2:61.389385 3:3.493722 4:-22.529300 5:20.888420 6:-18.535254 7:-36.624826 8:-29.639524 9:-22.017338 10:-23.271270 11:-16.229243 12:0.195520 13:1.097437 14:2.758238 15:2.951366 16:5.908138 17:7.709578 18:1.875959 19:1.883731 20:0.586827 21:0.931568 22:2.426624 23:8.269977 24:9.795579 25:7.964278 26:7.494540 27:5.500358 28:3.521519 29:3.435386 30:8.364295 31:6.494652 32:4.320212 33:5.964785 34:3.740226 35:3.055774 36:-1.534522 37:-5.588309 38:-3.049985 39:-1.995055 40:0.352100 
49 1:2180.213122 2:67.034521 3:-29.584506 4:-44.812980 5:32.021542 6:8.309204 7:-24.218177 8:-26.152406 9:-8.908244 10:-13.240767 11:-22.512685 12:-10.495704 13:1.427400 14:-5.994059 15:-12.932753 16:-8.822524 17:0.904081 18:-0.761646 19:-3.685359 20:3.323976 21:8.030391 22:15.448128 23:16.891228 24:15.327008 25:8.451776 26:1.177477 27:-0.807488 28:0.526002 29:7.014826 30:9.507772 31:7.254408 32:-2.434025 33:-1.771039 34:-0.048746 35:8.445220 36:7.278574 37:6.765841 38:3.075107 39:3.328742 40:4.640987 
26 1:2191.373612 2:42.139742 3:21.050247 4:-26.722495 5:-38.446445 6:8.038918 7:-16.487462 8:1.788484 9:-12.000177 10:-26.475303 11:-11.705669 12:-13.737002 13:-8.285951 14:-2.626669 15:-6.872332 16:-4.478153 17:8.968604 18:12.280467 19:23.546333 20:21.646307 21:9.889004 22:0.113690 23:-9.834221 24:-9.015922 25:-3.480368 26:5.853936 27:5.512292 28:1.109267 29:-0.707045 30:0.776043 31:2.601433 32:4.319636 33:0.075648 34:-2.264848 35:6.897050 36:1.753087 37:-2.689740 38:-4.614859 39:-7.508510 40:-3.771769 
4 1:2099.494014 2:47.842645 3:37.192346 4:-1.493559 5:-9.198856 6:-20.260596 7:-32.136086 8:-32.772772 9:-15.884069 10:-2.191586 11:-11.335036 12:-18.347235 13:-15.157345 14:-1.676516 15:8.518465 16:16.411408 17:21.683485 18:20.882653 19:16.521603 20:10.017856 21:2.675047 22:-0.380518 23:-5.641403 24:-6.330840 25:-4.008387 26:-0.455309 27:-0.200809 28:0.671625 29:-1.282275 30:2.265466 31:2.793050 32:0.242026 33:-0.928464 34:-1.598547 35:-1.075185 36:-1.357675 37:-2.721746 38:0.033261 39:1.649060 40:-0.320677 
39 1:2209.241017 2:44.363043 3:62.108237 4:-2.888001 5:-13.813976 6:-18.410733 7:-29.958708 8:-2.984868 9:-8.570859 10:5.364871 11:-2.840298 12:-5.278480 13:-3.600840 14:-13.820005 15:-6.180754 16:-7.267992 17:-1.124086 18:1.138666 19:4.615939 20:10.955648 21:11.441614 22:15.392462 23:13.213827 24:4.780154 25:3.168571 26:2.276818 27:2.372912 28:6.065624 29:5.031099 30:8.482378 31:1.630182 32:1.486030 33:-1.007405 34:2.658363 35:4.451756 36:6.869818 37:9.794927 38:7.616343 39:4.720921 40:0.334989 
40 1:2229.796360 2:11.555761 3:35.238525 4:-8.074394 5:-31.090188 6:4.870267 7:0.705621 8:2.570129 9:8.555835 10:-10.141896 11:-13.560829 12:-9.489207 13:-12.012615 14:2.430091 15:0.247329 16:-2.951418 17:-3.216700 18:-4.175654 19:2.234689 20:3.921804 21:13.798295 22:17.160050 23:18.645017 24:13.874387 25:8.154910 26:0.870373 27:-5.696820 28:-12.990813 29:-5.214965 30:0.070281 31:4.643173 32:1.542365 33:-0.629755 34:-5.018306 35:0.107641 36:3.468671 37:5.532424 38:1.741919 39:0.513074 40:-1.261162 
34 1:2115.135206 2:38.615557 3:59.282128 4:12.780396 5:-11.139426 6:-19.975637 7:-29.590082 8:-17.005164 9:-4.884202 10:-6.805619 11:-6.402335 12:-10.082928 13:-8.385842 14:-8.383647 15:-2.763487 16:-3.666493 17:-12.932337 18:-3.768666 19:1.792725 20:4.193219 21:6.744016 22:11.151857 23:14.458859 24:11.662555 25:13.797713 26:7.849827 27:3.027247 28:-2.299162 29:-3.283158 30:-3.476120 31:3.445569 32:-1.120374 33:6.221537 34:1.280427 35:7.633923 36:0.428100 37:2.628732 38:-1.112262 39:1.231722 40:2.244582 
29 1:2197.886478 2:59.341276 3:40.290057 4:-3.883356 5:-4.444526 6:-14.578929 7:-10.222762 8:-13.009221 9:-0.679529 10:-2.873142 11:-2.162208 12:-10.515271 13:-13.635413 14:-15.331199 15:-9.773196 16:-4.959141 17:-0.913613 18:2.195446 19:7.169290 20:10.913933 21:13.357871 22:17.743328 23:18.980847 24:11.521412 25:1.924208 26:-2.400184 27:-2.261004 28:1.894339 29:5.524482 30:6.340823 31:4.859327 32:-1.745222 33:1.339906 34:1.932890 35:8.946962 36:4.545068 37:8.119823 38:4.497620 39:4.579085 40:2.433840 
0 1:2171.347577 2:32.988040 3:50.784438 4:-0.100290 5:-2.461667 6:-34.085735 7:-29.543707 8:-29.097657 9:-13.425466 10:-10.394483 11:-20.781663 12:-14.131168 13:-19.426607 14:-9.821761 15:-5.434636 16:1.736824 17:-3.090882 18:-4.755450 19:8.716616 20:7.779353 21:7.823621 22:12.744767 23:6.269862 24:-4.767489 25:0.184998 26:-0.559364 27:3.246793 28:-2.007900 29:-0.729621 30:-0.235015 31:-0.620009 32:-8.883906 33:3.243606 34:-3.037099 35:5.879752 36:1.105804 37:3.558509 38:-3.864531 39:1.373503 40:2.616627 
4 1:2200.239588 2:29.104812 3:34.762587 4:11.221778 5:1.333543 6:-5.493425 7:-18.022517 8:-20.707148 9:-10.382095 10:-6.478282 11:-10.077747 12:-8.800058 13:-10.729409 14:1.634031 15:10.602830 16:15.367353 17:17.939055 18:15.981430 19:14.939213 20:8.305292 21:4.810969 22:-2.141818 23:-2.943817 24:-4.978376 25:-6.384082 26:-0.402796 27:-2.772497 28:-0.281372 29:1.069676 30:4.041664 31:1.436286 32:2.389142 33:0.697581 34:1.733975 35:1.436107 36:-1.466849 37:-0.796962 38:-0.916210 39:-1.920950 40:-1.748819 
25 1:2191.584054 2:21.547859 3:39.833785 4:-1.997558 5:24.363598 6:-14.708393 7:-6.297198 8:-6.500892 9:-0.911534 10:-1.503438 11:-11.424085 12:-12.595236 13:-12.199558 14:-1.306176 15:-8.244886 16:-0.876327 17:1.202405 18:-6.347105 19:-4.776680 20:-2.377611 21:4.909153 22:10.778535 23:7.298386 24:8.392894 25:9.267871 26:13.328063 27:6.099606 28:-2.640223 29:3.614022 30:3.252482 31:-1.046679 32:-8.206684 33:2.211939 34:-1.485926 35:6.030310 36:2.045209 37:2.902671 38:-0.913812 39:2.387290 40:-0.488872 
26 1:2137.383136 2:43.900978 3:68.278005 4:2.977931 5:-10.622909 6:-28.049360 7:-26.678804 8:-14.425945 9:-12.156788 10:-8.193592 11:-11.695465 12:-9.963120 13:-12.862166 14:-7.906494 15:-4.504228 16:-1.883461 17:-3.177156 18:3.163657 19:0.742215 20:5.823658 21:7.508811 22:9.257051 23:9.634711 24:5.052830 25:6.882764 26:3.952016 27:2.574208 28:0.585275 29:-0.097260 30:-0.581620 31:1.460036 32:0.984338 33:-0.656254 34:0.879675 35:7.263952 36:6.019051 37:4.059959 38:2.065659 39:2.325663 40:0.451732 
30 1:2267.799880 2:45.451224 3:36.557512 4:-19.176610 5:-28.623893 6:-1.954407 7:-17.665917 8:-4.030493 9:-12.459844 10:-23.818426 11:-7.368426 12:-7.300560 13:1.794750 14:3.690462 15:-3.592018 16:-2.144132 17:0.996720 18:5.071204 19:13.545253 20:14.265700 21:4.251495 22:0.153197 23:-2.760800 24:2.142077 25:8.102138 26:13.786460 27:11.849575 28:5.095096 29:-1.352592 30:-2.213897 31:-3.388315 32:-0.835468 33:-1.073867 34:-2.697066 35:6.392436 36:5.823881 37:3.624676 38:1.777841 39:-2.090343 40:-0.751174 
29 1:2160.145231 2:58.580131 3:47.592471 4:8.769676 5:-12.512884 6:-14.877182 7:-22.595634 8:-12.533197 9:-6.183673 10:-9.028697 11:-5.411868 12:-12.926576 13:-8.523150 14:-10.973370 15:-1.195120 16:-1.019716 17:-1.712200 18:1.465793 19:0.183473 20:6.112706 21:16.071366 22:21.589290 23:18.230137 24:13.782106 25:4.796058 26:4.999685 27:3.310189 28:1.295907 29:2.738815 30:2.996064 31:3.573387 32:3.823226 33:2.016597 34:3.770287 35:0.038346 36:3.288760 37:5.277928 38:4.887450 39:1.588365 40:0.219730 
2 1:2144.853495 2:58.438683 3:51.251380 4:-18.759534 5:-5.655843 6:-31.253511 7:-15.885673 8:-16.757884 9:-13.416232 10:-5.743107 11:-2.984110 12:-11.232001 13:-18.382544 14:-14.488262 15:-18.759901 16:-5.028823 17:0.387618 18:-1.579851 19:3.407649 20:7.294663 21:11.452063 22:19.271289 23:18.793174 24:11.549084 25:-1.995850 26:-3.767094 27:-6.244827 28:-4.801881 29:7.369416 30:5.647640 31:-0.461028 32:-7.168740 33:0.390524 34:0.538620 35:5.493588 36:2.369209 37:9.077452 38:4.687174 39:5.920213 40:0.621783 
17 1:2157.621446 2:45.585331 3:55.431610 4:7.575071 5:4.404113 6:-18.473125 7:-19.998273 8:-23.215136 9:-18.411932 10:-11.909619 11:-9.522091 12:-7.418237 13:-7.495706 14:0.744700 15:8.535565 16:3.098582 17:0.853673 18:12.956589 19:12.576144 20:10.911356 21:9.345334 22:8.389834 23:3.163253 24:-1.583119 25:-0.652370 26:5.791590 27:11.698304 28:6.522386 29:3.511988 30:5.216194 31:2.398505 32:2.695600 33:6.421150 34:4.652218 35:6.094700 36:4.940673 37:5.286973 38:-0.891686 39:0.565697 40:-1.207548 
12 1:2170.579933 2:55.742077 3:45.825807 4:10.702162 5:-10.658243 6:-13.153518 7:-20.182416 8:-9.139515 9:-3.392501 10:-4.198126 11:-4.559267 12:-7.195428 13:-17.349890 14:-12.974698 15:-6.681097 16:-7.904381 17:-3.855525 18:-0.426325 19:5.852516 20:12.246104 21:12.115965 22:16.921334 23:16.546278 24:8.142449 25:1.424390 26:2.195966 27:0.223116 28:-0.201862 29:1.227102 30:3.603219 31:4.783615 32:3.812722 33:1.799733 34:3.099641 35:5.241201 36:3.996435 37:5.749650 38:3.216266 39:2.868257 40:3.582664 
2 1:2186.110926 2:53.792900 3:35.240961 4:6.816711 5:-26.106343 6:-15.624048 7:-19.926301 8:-14.706790 9:1.171228 10:-6.022066 11:-7.217074 12:-4.730647 13:-6.869871 14:1.031844 15:5.594012 16:4.160180 17:5.321535 18:3.192385 19:0.134308 20:-0.590929 21:-1.136008 22:-1.868411 23:3.717000 24:6.637145 25:7.564073 26:8.832035 27:7.513961 28:9.078791 29:5.380416 30:0.814329 31:2.241558 32:0.438463 33:2.650796 34:6.151318 35:4.720047 36:-0.340913 37:0.004651 38:1.184649 39:1.322350 40:0.143247 
10 1:2092.929762 2:68.399579 3:65.176997 4:7.730645 5:-29.917809 6:-15.360632 7:-39.018652 8:-10.831164 9:-13.993758 10:-8.828371 11:-4.363818 12:-11.269596 13:-7.464673 14:-9.233961 15:-6.054791 16:-6.800293 17:-7.521524 18:-3.484279 19:1.558266 20:8.937072 21:7.946451 22:11.186178 23:14.772579 24:15.872302 25:13.135158 26:6.975497 27:-1.434105 28:-4.645555 29:-6.553181 30:-1.285851 31:2.714209 32:4.653725 33:2.713586 34:2.213554 35:2.216654 36:1.349350 37:2.852365 38:-0.232499 39:-1.710207 40:-1.227837 
20 1:2259.426173 2:55.174218 3:35.548091 4:-12.625770 5:-20.115560 6:-8.366378 7:-15.104059 8:-8.358721 9:-8.484318 10:-17.405525 11:-12.601786 12:-6.751723 13:-6.044092 14:0.722831 15:-2.004944 16:1.341164 17:4.613861 18:2.169015 19:14.136951 20:16.341995 21:8.569899 22:4.072061 23:-0.733732 24:0.279845 25:5.856756 26:11.215790 27:14.994378 28:7.499563 29:2.120206 30:-0.229686 31:-0.749402 32:1.899999 33:1.682399 34:1.750316 35:3.424137 36:5.857186 37:5.220037 38:1.381112 39:-0.084831 40:0.965530 
25 1:2147.857464 2:41.397987 3:66.035125 4:1.469638 5:-10.080939 6:-29.000006 7:-24.082069 8:-15.872529 9:-15.905075 10:-7.117794 11:-9.338819 12:-12.506800 13:-12.614004 14:-7.016246 15:-5.400206 16:-0.981425 17:-3.581002 18:4.192546 19:1.392180 20:5.296670 21:7.230346 22:9.415873 23:10.861513 24:5.913266 25:7.508751 26:2.826357 27:2.714851 28:1.762451 29:0.069125 30:0.574334 31:1.253289 32:-1.082760 33:0.737550 34:3.952582 35:5.356406 36:4.606951 37:4.783046 38:4.105165 39:1.124055 40:0.287776 
19 1:2215.049130 2:46.756816 3:-18.794419 4:4.178170 5:-6.343404 6:-7.434318 7:-13.714813 8:-29.453038 9:-14.061121 10:-11.722999 11:-12.662105 12:-15.858930 13:-1.813796 14:-0.952830 15:-8.265321 16:-6.035710 17:-1.563956 18:8.016210 19:12.576058 20:8.423964 21:8.436311 22:6.170643 23:5.020245 24:0.822419 25:-1.855284 26:1.627765 27:3.595921 28:3.469061 29:5.186477 30:2.377642 31:1.978031 32:0.760863 33:1.843400 34:5.212958 35:5.334014 36:1.702101 37:2.304476 38:2.961177 39:2.611534 40:0.870455 
9 1:2211.297208 2:10.939185 3:-19.167147 4:6.316065 5:27.527703 6:-7.649422 7:-6.878840 8:-17.537159 9:-16.713734 10:3.229468 11:-4.286396 12:-14.934432 13:-0.884250 14:0.844307 15:-9.320244 16:-7.078178 17:-3.501317 18:0.122363 19:-1.206168 20:3.930154 21:0.252934 22:10.891573 23:10.479229 24:9.820735 25:10.558697 26:5.338922 27:4.917627 28:-1.597142 29:1.202626 30:-2.284517 31:0.984306 32:-0.938976 33:2.846662 34:-2.458769 35:5.680048 36:3.005261 37:2.045433 38:0.154143 39:2.883164 40:-0.298083 
54 1:2217.843254 2:43.761074 3:54.092982 4:0.613582 5:-12.522574 6:-23.388555 7:-23.920933 8:-11.046968 9:-4.597671 10:-2.483252 11:-1.492252 12:-7.534847 13:-5.759694 14:-8.180422 15:-4.809936 16:-2.150153 17:2.379970 18:12.382158 19:10.807299 20:12.067547 21:4.303465 22:-1.145681 23:-6.101749 24:-2.496398 25:-0.655848 26:5.267464 27:6.786967 28:6.767633 29:4.547350 30:0.364658 31:3.102351 32:3.078670 33:4.137031 34:3.351806 35:7.128246 36:2.440217 37:2.897790 38:-0.633294 39:0.107397 40:-0.708871 
16 1:2262.400682 2:35.032252 3:-3.166019 4:4.572931 5:-0.558293 6:-12.209541 7:-11.852567 8:-27.604919 9:-15.487398 10:-10.393814 11:-10.681302 12:-10.699186 13:-0.146875 14:7.016014 15:5.361431 16:12.352289 17:7.680497 18:9.597593 19:5.371979 20:5.386781 21:5.322781 22:6.047289 23:11.490820 24:12.429345 25:4.797083 26:-0.865129 27:1.364527 28:4.716517 29:6.893609 30:-0.123465 31:5.233283 32:1.944007 33:-3.961506 34:-5.465098 35:0.973352 36:-1.628423 37:-0.378797 38:-0.044556 39:2.691629 40:-0.603549 
43 1:2100.678528 2:40.298649 3:70.454830 4:8.790414 5:0.745548 6:-36.613762 7:-36.067126 8:-32.438584 9:-21.314867 10:-11.775423 11:-12.621098 12:-7.818707 13:-8.247300 14:-6.059160 15:-7.796959 16:1.117909 17:6.524079 18:7.282628 19:11.477674 20:10.798196 21:7.992299 22:6.275143 23:-5.390961 24:-4.362054 25:2.631799 26:7.266861 27:7.224936 28:1.500511 29:4.137825 30:2.026967 31:4.735925 32:-0.176829 33:4.237455 34:3.876693 35:9.504795 36:2.591262 37:4.661850 38:1.004283 39:-1.598639 40:-1.812877 
12 1:2172.678094 2:57.258302 3:42.818145 4:12.427419 5:-10.957350 6:-11.336281 7:-20.618943 8:-9.960906 9:-3.050182 10:-2.800185 11:-5.237904 12:-7.676825 13:-17.346033 14:-13.069820 15:-4.990108 16:-8.871471 17:-4.925193 18:0.716995 19:4.670242 20:12.485091 21:13.073927 22:17.599481 23:15.540168 24:8.394599 25:2.386746 26:2.994832 27:0.145279 28:-0.441386 29:2.349429 30:4.089328 31:4.693151 32:2.379436 33:2.484946 34:3.345090 35:5.941606 36:5.243949 37:4.466253 38:3.496575 39:3.590560 40:4.111144 
19 1:2220.858514 2:44.576156 3:-15.590773 4:4.592764 5:-4.756062 6:-6.933746 7:-11.893115 8:-29.414421 9:-11.974517 10:-12.189959 11:-10.949114 12:-16.034287 13:-0.135152 14:-0.803785 15:-8.374644 16:-5.412642 17:-1.318877 18:8.498130 19:12.580716 20:9.062933 21:8.422884 22:5.790426 23:5.591127 24:0.183570 25:-1.623690 26:1.486824 27:4.025933 28:2.987783 29:5.527018 30:1.781002 31:2.495890 32:0.037832 33:2.112364 34:4.972535 35:5.022910 36:2.001613 37:1.809669 38:3.212276 39:2.425962 40:0.905772 
41 1:2120.667087 2:43.223475 3:73.120163 4:2.756257 5:-25.993552 6:-5.830630 7:-30.794215 8:-11.713850 9:1.551904 10:-14.998873 11:-1.653385 12:-20.401659 13:-7.424849 14:-11.529942 15:-10.147169 16:-9.003622 17:-0.614633 18:3.561148 19:3.399645 20:11.085103 21:14.152435 22:16.553587 23:10.967424 24:9.980713 25:1.781946 26:-1.595073 27:-3.802805 28:0.973175 29:5.061748 30:1.430998 31:-0.896823 32:-3.060451 33:-2.240988 34:1.767789 35:2.729571 36:5.660829 37:7.362495 38:7.289671 39:2.025772 40:2.739581 
30 1:2161.759244 2:50.341512 3:56.540625 4:5.811905 5:-11.173456 6:-16.363951 7:-18.411670 8:-11.692855 9:-2.695451 10:-6.800337 11:-6.500124 12:-12.802440 13:-10.041015 14:-8.162397 15:-5.270782 16:-4.078304 17:-3.936485 18:-0.981473 19:1.533412 20:4.224318 21:15.400119 22:20.748200 23:19.311262 24:10.509261 25:7.455768 26:3.281172 27:0.923685 28:-2.272526 29:1.038433 30:0.534948 31:2.573543 32:-0.107404 33:1.102174 34:2.671718 35:1.481958 36:3.647198 37:5.910717 38:4.198627 39:4.074063 40:0.323140 
25 1:2109.185269 2:48.860242 3:70.692311 4:-0.328209 5:-13.873952 6:-32.913148 7:-31.576001 8:-16.604209 9:-16.564783 10:-6.503752 11:-13.558087 12:-13.660349 13:-14.614801 14:-7.814875 15:-6.644047 16:-1.728715 17:-2.812692 18:3.742027 19:-1.959189 20:5.989048 21:8.459165 22:10.442005 23:10.328573 24:5.478603 25:7.457773 26:3.932210 27:3.948966 28:1.416707 29:2.079517 30:1.377112 31:0.213072 32:0.004297 33:2.331034 34:3.550275 35:5.957139 36:5.887485 37:4.801309 38:2.628850 39:1.810509 40:1.975597 
56 1:2144.270938 2:49.840020 3:60.202634 4:4.920955 5:-17.996414 6:-20.551879 7:-21.629791 8:-12.831442 9:-3.016583 10:-9.309747 11:-7.861475 12:-14.295432 13:-9.466973 14:-8.599089 15:-5.431024 16:-6.050109 17:-3.454694 18:-1.314800 19:2.542423 20:5.560585 21:15.257324 22:18.915647 23:19.078232 24:10.786039 25:9.264567 26:3.708472 27:0.986669 28:-3.982205 29:2.562698 30:1.755815 31:2.019449 32:0.458151 33:0.750278 34:2.474710 35:1.937126 36:4.201071 37:5.960868 38:3.336836 39:3.365374 40:0.991009 
15 1:2110.651391 2:42.108009 3:75.515980 4:0.727098 5:-29.688393 6:-7.721809 7:-34.236170 8:-12.884898 9:1.985803 10:-16.927936 11:-4.084210 12:-21.757086 13:-6.252233 14:-11.811961 15:-11.875370 16:-11.310255 17:-0.186561 18:4.735750 19:2.512312 20:10.099501 21:13.903595 22:16.620508 23:10.753161 24:11.023800 25:1.942693 26:-1.957225 27:-3.867843 28:0.239521 29:4.754433 30:3.038965 31:0.031686 32:-4.754481 33:-3.048405 34:2.559222 35:3.736212 36:5.774215 37:6.441375 38:6.639478 39:2.931893 40:3.873352 
19 1:2243.306528 2:35.612275 3:-3.903974 4:6.996588 5:-0.393309 6:-4.996809 7:-10.104495 8:-24.851147 9:-9.009320 10:-10.866832 11:-9.961889 12:-12.872400 13:-0.064598 14:2.238846 15:-7.671904 16:-7.236192 17:0.865721 18:8.210762 19:12.948007 20:8.919433 21:8.217027 22:6.695635 23:5.701078 24:2.143212 25:-2.526972 26:3.034198 27:2.468612 28:4.762081 29:4.893068 30:3.462913 31:2.069774 32:0.994311 33:2.482871 34:5.131934 35:5.533079 36:2.058184 37:2.141750 38:3.245543 39:2.632440 40:1.450203 
48 1:2266.327576 2:49.724422 3:54.368387 4:-3.153881 5:-5.497339 6:-24.765789 7:-21.344721 8:-17.587434 9:-15.629267 10:-6.686075 11:-7.454123 12:-9.228995 13:-6.385829 14:-3.286568 15:-3.133542 16:-4.757145 17:0.643996 18:4.943167 19:6.190251 20:9.614089 21:8.063239 22:6.509476 23:4.773048 24:1.653188 25:8.038586 26:8.472119 27:11.730994 28:9.281474 29:6.105887 30:-2.798241 31:-1.327186 32:-0.393059 33:3.403519 34:2.495142 35:6.475121 36:7.062793 37:7.200624 38:-0.259175 39:-0.973848 40:-3.112217 
